Index,Sequence,label,Start_time,End_time
8787,99 99 94 94 99 70 99 99 94 314 314 99 99 314 191 191 191,0,2005-09-10-04.14.13.346262,2005-09-10 04:14:15.025588
8789,94 94 94 314 314 314 191 191 191,0,2005-09-10-05.31.59.233283,2005-09-10 05:32:00.089617
8790,94 94 314 314 191 191,0,2005-09-10-05.44.58.487923,2005-09-10 05:44:59.067167
8791,94 94 314 314 191 191,0,2005-09-10-05.54.36.778877,2005-09-10 05:54:37.432412
8793,94 94 94 314 314 314 314 191 191 314 314 314 191,0,2005-09-10-06.41.39.196001,2005-09-10 06:41:40.733676
8794,94 70 70 94 94 94 314 70 70 314 314 314 314 99 99 191 191 191 191 99 99,0,2005-09-10-07.26.16.063966,2005-09-10 07:26:17.792133
8795,94 94 314 314 191 191,0,2005-09-10-07.49.44.882478,2005-09-10 07:49:45.698433
8796,218 218 99 99 99 99 99 99 94 99 314 191,0,2005-09-10-08.39.55.922883,2005-09-10 08:39:57.322966
8797,48 48 48 48 48 48 48 48,0,2005-09-10-09.26.06.619228,2005-09-10 09:26:06.846449
8798,218 94 94 99 94 94 94 94 94 99 94 94 94 94 94 94 94 94 70 94 94 314 314 314 94 94 94 94 314 94 314 94 94 314 94 314 99 94 218 314 218 94 94 314,0,2005-09-10-11.18.45.629430,2005-09-10 11:18:50.163617
8802,94 314 191 94 314 191 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228,0,2005-09-10-11.42.21.261625,2005-09-10 11:42:50.204516
8803,228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228,0,2005-09-10-11.42.50.312461,2005-09-10 11:42:53.765701
8804,94 314 94 191 314 191,0,2005-09-10-12.00.05.210166,2005-09-10 12:00:06.338388
8805,228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228,0,2005-09-10-12.00.33.761778,2005-09-10 12:00:45.906962
8807,228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228,0,2005-09-10-12.19.37.859453,2005-09-10 12:19:49.724365
8809,314 70 99 314 314 191 191 314 314 314 314 314 314 70 314 314 191 314 99 99 314 314 314 314 314 314 191 314 70 314 314 314 314 314 314 314 314 314 314 70 314 314,0,2005-09-10-14.48.20.823088,2005-09-10 14:48:45.148757
8810,314 314 191 314 314 314 314 314 314 63 314 314 314 314 314 314 314 314 314 63 314 314 314 314 314 314 314 314 314 63 314 314 314,0,2005-09-10-14.48.57.331084,2005-09-10 14:49:06.899432
8812,94 94 94 94 94 94 94 94 94 94 94 94 94 99 94 94 94 94 314 314 314 314 314 314 314 314 314 94 314 314 314 314 314 314 191 191 191 191 191 314 191 191 191 314 191 191 191 191 314 191 191 314 314 314 314 314 191 314 191,0,2005-09-10-20.55.02.988449,2005-09-10 20:55:10.118687
8813,218 218 94 70 70 314 70 99 191 99 99 99 99,0,2005-09-10-22.26.10.614450,2005-09-10 22:26:12.522630
8814,94 94 94 94 218 218 314 99 99 94 314 94 94 314 314 94 191 314 191 314 314 191 191 314 191 191 314 191 314 314 191,0,2005-09-10-23.29.45.120552,2005-09-10 23:29:48.658846
8815,48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48,0,2005-09-10-23.40.52.145413,2005-09-10 23:41:02.186720
8817,48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48,0,2005-09-10-23.41.38.319571,2005-09-10 23:42:14.214657
8818,48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48,0,2005-09-10-23.42.14.308638,2005-09-10 23:42:50.192605
8820,48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48,0,2005-09-10-23.43.26.297154,2005-09-10 23:44:02.223058
8821,48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48,0,2005-09-10-23.44.02.276731,2005-09-10 23:44:38.164205
8822,48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48,0,2005-09-10-23.44.38.260141,2005-09-10 23:45:14.216030
8823,48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35,0,2005-09-10-23.45.14.354360,2005-09-10 23:45:50.174187
8824,35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35,0,2005-09-10-23.45.50.263742,2005-09-10 23:46:26.228649
8825,35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35,0,2005-09-10-23.46.26.318054,2005-09-10 23:46:36.733043
8827,94 94 94 314 314 314 191 191 191,0,2005-09-11-00.15.28.098223,2005-09-11 00:15:28.931280
8828,94 94 314 314 191 191,0,2005-09-11-01.09.25.696465,2005-09-11 01:09:26.244273
8829,94 94 218 218 314 314 191 191,0,2005-09-11-01.43.04.758936,2005-09-11 01:43:05.593022
8831,265 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 220 21 21 21 234 248 246 227 238 249 255 243 294 235 251 250 256 247 239 262 241 236 262 233 242 267 174 197 171 203 205 183 169 269 273 313 264,1,2005-09-11-03.22.27.796768,2005-09-11 03:23:00.747578
8833,94 314 191 94 314 191,0,2005-09-11-04.31.37.553742,2005-09-11 04:31:38.816560
8835,94 94 314 314 191 191,0,2005-09-11-06.55.59.631758,2005-09-11 06:56:00.236461
8836,94 94 94 314 314 191 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314,0,2005-09-11-08.45.56.542955,2005-09-11 08:46:04.586704
8837,218 218 70 70 94 94 99 99 70 70 94 70 99 314 314 99 70 99 314 99 191 314 99 99 191 314 191,0,2005-09-11-10.05.28.034019,2005-09-11 10:05:31.302560
8839,94 314 94 94 191 314 99 99 314 63 63 70 70 94 191 70 70 191 314 70 63 191 99 99,0,2005-09-11-10.56.49.272900,2005-09-11 10:56:52.186822
8841,99 94 94 94 314 314 314 191 191 191,0,2005-09-11-11.56.00.052862,2005-09-11 11:56:01.170480
8842,218 218 94 70 94 94 218 99 314 70 314 314 99 191 70 191 191 70 70 70 99 99,0,2005-09-11-15.10.07.972950,2005-09-11 15:10:10.994251
8843,286 301 265 220 234 248 246 227 238 249 255 243 294 235 251 250 256 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21,1,2005-09-11-15.13.32.475500,2005-09-11 15:14:02.093418
8844,21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 247 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21,1,2005-09-11-15.14.02.248168,2005-09-11 15:14:38.158334
8845,21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 239 262,1,2005-09-11-15.14.38.254063,2005-09-11 15:15:11.653824
8846,70 94 70 314 99 191,0,2005-09-11-16.11.42.780916,2005-09-11 16:11:43.602579
8847,94 94 94 314 314 314 191 191 191,0,2005-09-11-16.20.56.113204,2005-09-11 16:20:57.089139
8848,99 99 94 94 314 314 191,0,2005-09-11-16.39.13.230648,2005-09-11 16:39:14.229323
8849,99 99 218 218 99 99 218 218 94 94 94 94 94 94 94 94 99 99 99 99 94 218 218 314 314 314 314 314 314 314 314 99 314 314 191 191 191 314 314 314 314 191 314 314 191 314 314 314 314 191 314 314 314 314 314 314 314 314 191 314 191 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314,0,2005-09-11-17.19.13.992365,2005-09-11 17:19:26.182352
8850,94 94 314 314 191 191,0,2005-09-11-17.33.31.551392,2005-09-11 17:33:31.968629
8851,218 218 94 99 99 314 191,0,2005-09-11-17.51.43.711974,2005-09-11 17:51:45.205740
8853,259 167 259 167 259 167 259 167 259 167,0,2005-09-11-18.27.18.413987,2005-09-11 18:27:46.222220
8855,45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45,0,2005-09-11-18.28.26.322213,2005-09-11 18:28:37.127259
8856,223 223 260 223 260 223 260 223 260 223 260 223 260 223 260 223 260 223 260 223 260 223 260 223 260 223 260,0,2005-09-11-18.32.12.851316,2005-09-11 18:32:31.688757
8857,94 94 314 314 191 314 314 191,0,2005-09-11-19.00.18.245957,2005-09-11 19:00:18.411459
8860,286 301 265 220 234 248 246 227 238 249 255 243 294 235 94 251 94 218 218 250 314 314 70 70 94 99 99 70 70 218 218 256 314 314 70 70 314 70 70 247 314 314 70 70 70 70 314 239 314 314 99 99 314 99 99 314 262 191 99 314 99 99 241,1,2005-09-11-20.04.07.003660,2005-09-11 20:04:24.199812
8862,94 218 314 218 94 191 314 94 218 218 314 191 191 94 94 94 94 94 94 314 314 94 191 314 314 94 314 314 314 314 314 191 94 191 191 191 314 314 314 218 218 314 314 314 314 314 314 314 191 314 314 94 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 191 314 314,0,2005-09-11-20.39.16.031523,2005-09-11 20:39:21.793537
8863,218 94 94 94 94 94 94 94 94 94 94 70 94 94 218 94 94 94 94 94 94 94 94 94 94 94 94 94 218 94 94 94 94 94 94 94 94 94 94 94 94 94 218 94 94 94 94 94 94 94 94 70 94 218 94 94 94 218 94 94 94 94 94 94 314 314 314 314 314 314 314 314 314 314 70 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 94 314 314 314 314 314 314 314 314 314 314 314 314 70 94 94 314 314 314 314 314 314 314 314 314 314 314 191 314 314 314 314 314 314 314 191 314 314 191 191 314 314 314 314 314 191 314 191 314 314 314 191 314 314 314 314 314 314 191 191 314 191 191 314 191 314 314 191 314 314 70 94 94 314 314 191 191 191 314 314 314 314 191 314 191 314 314 314 314 191 191 314 191 314 191 314 314 314 191 314 314 314 191 314 191 314 314 314 314 314 314 314 191 191 94 94 191 314 314 314 314 314 314 314 314 314 314 314 191 191 314 314 314 314 314 314 314 314 314 314 314 191 314 94 314 314 314 314 314 314 314 314 314 314 314 314 314 314 191 314 191 314 314 314 314 314 191 314 94 314 191 314 314 314 314 314 314 191 314 314 191 314 314 191 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314,0,2005-09-12-01.29.43.002740,2005-09-12 01:30:14.172356
8864,314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 191 314 314 314 314 314 314 314 314 314 314 191 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 191 314 314 314 314 314 314 314 191 314 314 314 314 191 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 191 314 314 314 314 314 314 314 314 314 191 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 191 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 191 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 191 314 314 314 314 314 314 314 191 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314,0,2005-09-12-01.30.14.242594,2005-09-12 01:30:41.235157
8865,94 94 94 94 94 94 94 94 94 94 94 94 94 94 94 94 94 94 94 94 94 218 94 94 94 94 94 70 94 218 94 94 94 218 94 94 94 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 94 314 314 70 94 94 314 314 314 314 314 314 314 191 314 191 191 191 314 314 191 191 191 314 314 191 314 191 191 191 314 191 191 191 314 314 314 191 191 94 94 191 314 314 314 314 191 191 314 314 314 191 191 314 191 314 191 314 314 94 191 191 314 314 314 191 314 314 314 314 314 94 314 314 314 314 314 314 314 314 94 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 191 314 314 314 314 314 314 314 314 314 314 314 314 314 191 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 191 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 191 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 191 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 191 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314 314,0,2005-09-12-03.44.38.232048,2005-09-12 03:45:08.380432
8867,70 94 94 99 314 314 191 191,0,2005-09-12-05.39.44.808655,2005-09-12 05:39:45.342288
8868,301 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21,1,2005-09-12-05.41.04.731781,2005-09-12 05:41:38.216388
8869,21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 265 21 220 234 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 248 246 227 238 249 255 243 294 235 251 250 256 247 239 262 241 236 262 233 242 267 174 197 171 203 205 183 169 269 273 313 264,1,2005-09-12-05.41.38.318267,2005-09-12 05:42:13.533552
